metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
routing_frequency,general,coding,1,1,-0.003892030495203644,-0.003970223325062035,0.009781096556033698,-0.049217274959625426,0.07450292143824569,100
routing_frequency,general,coding,2,2,0.008012912236241966,0.008434631864604513,0.01649080525501022,-0.0519062731696761,0.09668622326032053,100
routing_frequency,general,coding,3,3,-0.19817303514889342,-0.13598016562877352,-0.1906756719251862,-0.26818462955000777,-0.12909097593751404,100
routing_frequency,general,coding,4,4,-0.060078074119916024,-0.03775461376592293,-0.06516121548254039,-0.14753911486455462,0.047870209271211654,100
routing_frequency,general,coding,5,5,-0.15712356056225227,-0.1101737108379114,-0.14823501265579492,-0.2350472981012679,-0.03688094495528625,100
routing_frequency,general,coding,6,6,-0.035670948133649225,-0.050161424398622007,-0.034544019260281986,-0.13115363560509077,0.05364523200529656,100
routing_frequency,general,coding,7,7,-0.017788868792783716,-0.006947890818858561,-0.003948377352114401,-0.09257767123837445,0.08060620141422116,100
routing_frequency,general,coding,8,8,-0.03138915922948438,-0.03177757276895919,-0.021363787101198784,-0.13845209337696499,0.0999771050325587,100
routing_frequency,general,coding,9,9,-0.15226996955058494,-0.11017369727047145,-0.16081237493207948,-0.2600678015731395,-0.05399895061784888,100
routing_frequency,general,coding,10,10,-0.3247630386857845,-0.23237341494018401,-0.3224553643015035,-0.4323860213146135,-0.20628449486783454,100
routing_frequency,general,coding,11,11,-0.2348981764637576,-0.16331596432552895,-0.2503030827514638,-0.3394602461237552,-0.1473299862799726,100
routing_frequency,general,coding,12,12,-0.28063829307476146,-0.19156329902447658,-0.2834186881244721,-0.40579710913014483,-0.15703648165499623,100
routing_frequency,general,coding,13,13,-0.3044413919413919,-0.20337301587301587,-0.32113989440352775,-0.44365136266666655,-0.20312777344386534,100
routing_frequency,general,coding,14,14,-0.4551334150185437,-0.3190275464082765,-0.4475226164555896,-0.5094995091024875,-0.3574502167777228,100
routing_frequency,general,coding,15,15,-0.3742759679544951,-0.23523576097824328,-0.36588728748545873,-0.429631238469259,-0.28843452730348906,100
routing_frequency,general,coding,average,average,-0.17598299935170056,-0.12221272564465603,-0.17340524102676888,-0.25116393224265854,-0.09057454436478465,100
routing_frequency,general,reasoning,0,0,-0.025664800761780925,-0.017374038758034994,-0.034935823054381684,-0.12764363617034746,0.05486839866317834,100
routing_frequency,general,reasoning,1,1,0.4133450857391423,0.2997518610421836,0.41362414150687465,0.36989937852909416,0.4606721014140902,100
routing_frequency,general,reasoning,2,2,0.23235422056365754,0.15483870967741933,0.2197617916079874,0.12996989115314292,0.3189770334361767,100
routing_frequency,general,reasoning,3,3,0.22478135445762162,0.16385302879841113,0.20398552010692675,0.11877345815245248,0.3115792305518987,100
routing_frequency,general,reasoning,4,4,-0.04834518210999948,-0.03677932859840595,-0.03206296456970642,-0.14463995937381435,0.10518859097605221,100
routing_frequency,general,reasoning,5,5,-0.013187266047088145,-0.017374038758034994,-0.006990984893808315,-0.1022424963941482,0.148866159939559,100
routing_frequency,general,reasoning,6,6,0.1449421353361368,0.10369635645307901,0.17157903398427748,0.0844601401717718,0.26700339978168464,100
routing_frequency,general,reasoning,7,7,0.011309653270581518,-0.005457702971214684,0.03225086092082218,-0.07021856008974747,0.16437492773984622,100
routing_frequency,general,reasoning,8,8,0.15956959706959706,0.12797619047619047,0.17614734780548877,0.07701716469404683,0.27718903352937996,100
routing_frequency,general,reasoning,9,9,0.1306348588566588,0.09429280397022333,0.13695452886168535,0.05121711535816239,0.25782784291166955,100
routing_frequency,general,reasoning,10,10,0.01705664179209795,0.014895731726934872,0.0066703295742141224,-0.06984169149722137,0.0862689619232803,100
routing_frequency,general,reasoning,11,11,0.24128023445072594,0.1830811269434744,0.22628453729536,0.1281801745323224,0.3208556925128604,100
routing_frequency,general,reasoning,12,12,0.10968532149667216,0.11361945276437842,0.10708606285263515,-0.045948001794058835,0.2612134983401258,100
routing_frequency,general,reasoning,13,13,0.19831040093111307,0.13995038944275232,0.1842680794860855,0.06191836401584934,0.3142742280073337,100
routing_frequency,general,reasoning,14,14,0.10527038794863072,0.06852039128306826,0.10353632907189274,0.022175215351519374,0.18878853441716803,100
routing_frequency,general,reasoning,15,15,0.29121879187319655,0.21394887727751663,0.2853606396512559,0.2121549894188253,0.37631641200299754,100
routing_frequency,general,reasoning,average,average,0.1370350896791852,0.10008998817312131,0.1370949643879756,0.06368550368251741,0.2372249219085638,100
routing_frequency,math,coding,0,0,0.45947802197802196,0.3224206349206349,0.4548776094280337,0.4063335622710622,0.5064339641761021,100
routing_frequency,math,coding,1,1,0.4260857620366766,0.3017369727047146,0.4233009661171667,0.3764477986952779,0.4653251700908428,100
